Company Name,Full Address,Activities,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year
BELLEJO,"Philipssite 5, 3001 Leuven, Belgium",46460,752540351,2020-08-12,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=752540351, databe: https://data.be/en/company/0752540351, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0752540351&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0752540351, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=752540351, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0752540351, kbodata: http://data.kbodata.be/organisation/0752_540_351, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0752540351, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0752540351, opencorporates: https://opencorporates.com/companies/be/0752540351, opencorporatesapi: https://api.opencorporates.com/companies/be/0752540351, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0752540351, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0752540351, trendstop: http://trendstop.knack.be/en/detail/0752540351, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0752540351",n.b.,n.b.,2022.0
LEXTEC,"Doornlaarstraat 95b, 2820 Bonheiden, Belgium","46460, 77295, 95290",754433732,2020-09-15,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=754433732, databe: https://data.be/en/company/0754433732, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0754433732&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0754433732, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=754433732, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0754433732, kbodata: http://data.kbodata.be/organisation/0754_433_732, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0754433732, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0754433732, opencorporates: https://opencorporates.com/companies/be/0754433732, opencorporatesapi: https://api.opencorporates.com/companies/be/0754433732, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0754433732, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0754433732, trendstop: http://trendstop.knack.be/en/detail/0754433732, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0754433732",n.b.,n.b.,2022.0
MEDICAL DEVEYES,"Congresstraat 35, 1000 Brussel, Belgium","46460, 47910, 74909, 77295, 82990",754660889,2020-09-21,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=754660889, databe: https://data.be/en/company/0754660889, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0754660889&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0754660889, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=754660889, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0754660889, kbodata: http://data.kbodata.be/organisation/0754_660_889, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0754660889, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0754660889, opencorporates: https://opencorporates.com/companies/be/0754660889, opencorporatesapi: https://api.opencorporates.com/companies/be/0754660889, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0754660889, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0754660889, trendstop: http://trendstop.knack.be/en/detail/0754660889, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0754660889",n.b.,n.b.,2022.0
CARE4S,"Citroenbomenlaan 1, 1020 Brussel, Belgium","46460, 86906",765462038,2021-03-22,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=765462038, databe: https://data.be/en/company/0765462038, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0765462038&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0765462038, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=765462038, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0765462038, kbodata: http://data.kbodata.be/organisation/0765_462_038, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0765462038, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0765462038, opencorporates: https://opencorporates.com/companies/be/0765462038, opencorporatesapi: https://api.opencorporates.com/companies/be/0765462038, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0765462038, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0765462038, trendstop: http://trendstop.knack.be/en/detail/0765462038, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0765462038",n.b.,n.b.,2022.0
FOURNITURE DE MATERIEL MEDICAL ET PHARMACEUTIQUE,"Louizalaan 131, 1050 Brussel, Belgium","46460, 46460, 46450, 46699, 46736, 53200",769622051,2021-06-11,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=769622051, databe: https://data.be/en/company/0769622051, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0769622051&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0769622051, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=769622051, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0769622051, kbodata: http://data.kbodata.be/organisation/0769_622_051, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0769622051, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0769622051, opencorporates: https://opencorporates.com/companies/be/0769622051, opencorporatesapi: https://api.opencorporates.com/companies/be/0769622051, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0769622051, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0769622051, trendstop: http://trendstop.knack.be/en/detail/0769622051, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0769622051",n.b.,n.b.,2021.0
NATURE AVENUE,"Kelderveld 37, 2500 Lier, Belgium","46389, 46460",773994276,2021-09-17,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=773994276, databe: https://data.be/en/company/0773994276, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0773994276&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0773994276, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=773994276, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0773994276, kbodata: http://data.kbodata.be/organisation/0773_994_276, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0773994276, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0773994276, opencorporates: https://opencorporates.com/companies/be/0773994276, opencorporatesapi: https://api.opencorporates.com/companies/be/0773994276, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0773994276, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0773994276, trendstop: http://trendstop.knack.be/en/detail/0773994276, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0773994276",n.b.,n.b.,2022.0
GLOBAL MEDICAL CONFORT,No result,No activities found,No ID,No Start Date,No See Also Info,n.b.,n.b.,2022.0
B-E-ST ANIMAL HEALTCARE,No result,No activities found,No ID,No Start Date,No See Also Info,n.b.,n.b.,2022.0
XMED IQ FRANCE BENELUX,"Auguste Reyerslaan 80, 1030 Schaarbeek, Belgium","46460, 46699, 68100, 70100, 70220",776368501,2021-10-21,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=776368501, databe: https://data.be/en/company/0776368501, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0776368501&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0776368501, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=776368501, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0776368501, kbodata: http://data.kbodata.be/organisation/0776_368_501, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0776368501, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0776368501, opencorporates: https://opencorporates.com/companies/be/0776368501, opencorporatesapi: https://api.opencorporates.com/companies/be/0776368501, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0776368501, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0776368501, trendstop: http://trendstop.knack.be/en/detail/0776368501, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0776368501",n.b.,n.b.,2022.0
EXTRAPHAR,No result,No activities found,No ID,No Start Date,No See Also Info,n.b.,n.b.,2022.0
NEURAXPHARM BELGIUM,No result,No activities found,No ID,No Start Date,No See Also Info,n.b.,n.b.,2022.0
FLEXTRONICS BEERSE,"Louis Schmidtlaan 87, 1040 Etterbeek, Belgium",,841068786,2011-11-16,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=841068786, databe: https://data.be/en/company/0841068786, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0841068786&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0841068786, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=841068786, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0841068786, kbodata: http://data.kbodata.be/organisation/0841_068_786, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0841068786, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0841068786, opencorporates: https://opencorporates.com/companies/be/0841068786, opencorporatesapi: https://api.opencorporates.com/companies/be/0841068786, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0841068786, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0841068786, trendstop: http://trendstop.knack.be/en/detail/0841068786, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0841068786",n.b.,0,2022.0
FOCUS PHARMA,"Interleuvenlaan 62, 3001 Leuven, Belgium","46460, 21201, 46150, 70220, 72190",846744870,2012-06-19,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=846744870, databe: https://data.be/en/company/0846744870, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0846744870&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0846744870, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=846744870, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0846744870, kbodata: http://data.kbodata.be/organisation/0846_744_870, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0846744870, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0846744870, opencorporates: https://opencorporates.com/companies/be/0846744870, opencorporatesapi: https://api.opencorporates.com/companies/be/0846744870, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0846744870, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0846744870, trendstop: http://trendstop.knack.be/en/detail/0846744870, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0846744870",n.b.,n.b.,2022.0
CIRBA,"Borrensstraat 51, 1050 Elsene, Belgium","46460, 46769, 52310",877341838,2005-11-18,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=877341838, databe: https://data.be/en/company/0877341838, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0877341838&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0877341838, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=877341838, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0877341838, kbodata: http://data.kbodata.be/organisation/0877_341_838, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0877341838, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0877341838, opencorporates: https://opencorporates.com/companies/be/0877341838, opencorporatesapi: https://api.opencorporates.com/companies/be/0877341838, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0877341838, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0877341838, trendstop: http://trendstop.knack.be/en/detail/0877341838, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0877341838",n.b.,n.b.,2022.0
BELIPHARM,"Herestraat 13, 3000 Leuven, Belgium","46460, 46450, 46900, 51460, 51450, 51900",884446592,2006-10-04,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=884446592, databe: https://data.be/en/company/0884446592, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0884446592&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0884446592, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=884446592, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0884446592, kbodata: http://data.kbodata.be/organisation/0884_446_592, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0884446592, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0884446592, opencorporates: https://opencorporates.com/companies/be/0884446592, opencorporatesapi: https://api.opencorporates.com/companies/be/0884446592, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0884446592, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0884446592, trendstop: http://trendstop.knack.be/en/detail/0884446592, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0884446592",n.b.,n.b.,2022.0
O'ACTIVE,"Franklin Rooseveltlaan 252C, 1050 Brussel, Belgium","46460, 74142",886735396,2007-01-25,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=886735396, databe: https://data.be/en/company/0886735396, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0886735396&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0886735396, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=886735396, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0886735396, kbodata: http://data.kbodata.be/organisation/0886_735_396, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0886735396, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0886735396, opencorporates: https://opencorporates.com/companies/be/0886735396, opencorporatesapi: https://api.opencorporates.com/companies/be/0886735396, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0886735396, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0886735396, trendstop: http://trendstop.knack.be/en/detail/0886735396, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0886735396",n.b.,n.b.,2023.0
ORTHOLENGTH,"Groot-Bijgaardenstraat 14, 1082 Sint-Agatha-Berchem, Belgium","46460, 51460",891902726,2007-08-30,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=891902726, databe: https://data.be/en/company/0891902726, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0891902726&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0891902726, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=891902726, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0891902726, kbodata: http://data.kbodata.be/organisation/0891_902_726, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0891902726, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0891902726, opencorporates: https://opencorporates.com/companies/be/0891902726, opencorporatesapi: https://api.opencorporates.com/companies/be/0891902726, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0891902726, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0891902726, trendstop: http://trendstop.knack.be/en/detail/0891902726, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0891902726",n.b.,n.b.,2022.0
WORLD OF MEDICAL TECHNOLOGY,"Gulden-Vlieslaan 67, 1060 Sint-Gillis (bij-Brussel), Belgium","46460, 46150, 46180, 82990",897755091,2008-05-07,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=897755091, databe: https://data.be/en/company/0897755091, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0897755091&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0897755091, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=897755091, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0897755091, kbodata: http://data.kbodata.be/organisation/0897_755_091, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0897755091, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0897755091, opencorporates: https://opencorporates.com/companies/be/0897755091, opencorporatesapi: https://api.opencorporates.com/companies/be/0897755091, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0897755091, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0897755091, trendstop: http://trendstop.knack.be/en/detail/0897755091, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0897755091",n.b.,n.b.,2022.0
