Company Name,Full Address,Activities,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year
AGUETTANT,"Saturnusstraat 46, 2132 HB Hoofddorp, Belgium",46460,717589469,2019-01-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=717589469, databe: https://data.be/en/company/0717589469, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0717589469&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0717589469, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=717589469, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0717589469, kbodata: http://data.kbodata.be/organisation/0717_589_469, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0717589469, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0717589469, opencorporates: https://opencorporates.com/companies/be/0717589469, opencorporatesapi: https://api.opencorporates.com/companies/be/0717589469, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0717589469, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0717589469, trendstop: http://trendstop.knack.be/en/detail/0717589469, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0717589469",5,n.b.,2022.0
ABBOTT RAPID DIAGNOSTICS MEDICAL,"Da Vincilaan 11, 1930 Zaventem, Belgium","46460, 71121, 51460, 74203",453508454,1994-10-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=453508454, databe: https://data.be/en/company/0453508454, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0453508454&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0453508454, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=453508454, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0453508454, kbodata: http://data.kbodata.be/organisation/0453_508_454, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0453508454, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0453508454, opencorporates: https://opencorporates.com/companies/be/0453508454, opencorporatesapi: https://api.opencorporates.com/companies/be/0453508454, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0453508454, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0453508454, trendstop: http://trendstop.knack.be/en/detail/0453508454, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0453508454",n.b.,n.b.,2022.0
LPG BENELUX,"Humaniteitslaan 235, 1620 Drogenbos, Belgium","46460, 46460, 51873, 51476, 74879, 52320",454285246,1995-01-12,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=454285246, databe: https://data.be/en/company/0454285246, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0454285246&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0454285246, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=454285246, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0454285246, kbodata: http://data.kbodata.be/organisation/0454_285_246, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0454285246, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0454285246, opencorporates: https://opencorporates.com/companies/be/0454285246, opencorporatesapi: https://api.opencorporates.com/companies/be/0454285246, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0454285246, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0454285246, trendstop: http://trendstop.knack.be/en/detail/0454285246, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0454285246",17,n.b.,2022.0
CYPRESS DIAGNOSTICS,"Nijverheidsstraat 8, 2235 Hulshout, Belgium","46460, 46460, 51460, 51460",455514077,1995-06-21,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=455514077, databe: https://data.be/en/company/0455514077, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0455514077&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0455514077, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=455514077, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0455514077, kbodata: http://data.kbodata.be/organisation/0455_514_077, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0455514077, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0455514077, opencorporates: https://opencorporates.com/companies/be/0455514077, opencorporatesapi: https://api.opencorporates.com/companies/be/0455514077, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0455514077, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0455514077, trendstop: http://trendstop.knack.be/en/detail/0455514077, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0455514077",22,n.b.,2022.0
HOSPIPLAN,"Georges Rodenbachlaan 75, 1030 Schaarbeek, Belgium","46460, 47740, 51460, 52320",459516615,1996-12-20,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=459516615, databe: https://data.be/en/company/0459516615, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0459516615&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0459516615, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=459516615, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0459516615, kbodata: http://data.kbodata.be/organisation/0459_516_615, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0459516615, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0459516615, opencorporates: https://opencorporates.com/companies/be/0459516615, opencorporatesapi: https://api.opencorporates.com/companies/be/0459516615, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0459516615, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0459516615, trendstop: http://trendstop.knack.be/en/detail/0459516615, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0459516615",n.b.,n.b.,2023.0
ICB,"Munsterbilzenstraat 15, 3740 Bilzen, Belgium","73200, 26510, 95110, 74131, 33201, 72500",450420191,1993-06-28,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=450420191, databe: https://data.be/en/company/0450420191, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0450420191&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0450420191, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=450420191, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0450420191, kbodata: http://data.kbodata.be/organisation/0450_420_191, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0450420191, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0450420191, opencorporates: https://opencorporates.com/companies/be/0450420191, opencorporatesapi: https://api.opencorporates.com/companies/be/0450420191, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0450420191, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0450420191, trendstop: http://trendstop.knack.be/en/detail/0450420191, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0450420191",3,n.b.,2022.0
QP&S,No result,No activities found,No ID,No Start Date,No See Also Info,3,n.b.,2022.0
ATTENDS,"Martelarenplein 20E, 3000 Leuven, Belgium","46460, 46460, 36630, 51460",465664336,1999-03-16,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=465664336, databe: https://data.be/en/company/0465664336, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0465664336&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0465664336, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=465664336, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0465664336, kbodata: http://data.kbodata.be/organisation/0465_664_336, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0465664336, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0465664336, opencorporates: https://opencorporates.com/companies/be/0465664336, opencorporatesapi: https://api.opencorporates.com/companies/be/0465664336, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0465664336, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0465664336, trendstop: http://trendstop.knack.be/en/detail/0465664336, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0465664336",2,n.b.,2022.0
LABORATOIRES EXPANSCIENCE BELGIUM,"Z. 3 Doornveld 124, 1731 Asse, Belgium","46460, 46460, 51460, 51460",466239210,1999-06-14,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=466239210, databe: https://data.be/en/company/0466239210, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0466239210&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0466239210, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=466239210, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0466239210, kbodata: http://data.kbodata.be/organisation/0466_239_210, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0466239210, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0466239210, opencorporates: https://opencorporates.com/companies/be/0466239210, opencorporatesapi: https://api.opencorporates.com/companies/be/0466239210, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0466239210, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0466239210, trendstop: http://trendstop.knack.be/en/detail/0466239210, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0466239210",18,n.b.,2022.0
EUROMEDIX POINT OF CARE,"Vaartdijk 59, 3018 Leuven, Belgium","46460, 46460, 51460, 51460",473324267,2000-11-22,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=473324267, databe: https://data.be/en/company/0473324267, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0473324267&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0473324267, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=473324267, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0473324267, kbodata: http://data.kbodata.be/organisation/0473_324_267, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0473324267, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0473324267, opencorporates: https://opencorporates.com/companies/be/0473324267, opencorporatesapi: https://api.opencorporates.com/companies/be/0473324267, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0473324267, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0473324267, trendstop: http://trendstop.knack.be/en/detail/0473324267, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0473324267",1,n.b.,2022.0
GHX EUROPE,"Louizalaan 81, 1050 Brussel, Belgium","46460, 46460, 51460",474881613,2001-05-25,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=474881613, databe: https://data.be/en/company/0474881613, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0474881613&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0474881613, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=474881613, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0474881613, kbodata: http://data.kbodata.be/organisation/0474_881_613, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0474881613, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0474881613, opencorporates: https://opencorporates.com/companies/be/0474881613, opencorporatesapi: https://api.opencorporates.com/companies/be/0474881613, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0474881613, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0474881613, trendstop: http://trendstop.knack.be/en/detail/0474881613, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0474881613",30,n.b.,2022.0
CAUDALIE BELGIQUE,"Jean Stasstraat 13, 1060 Sint-Gillis (bij-Brussel), Belgium","46450, 46460, 47750, 51460, 51460",475070960,2001-06-18,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=475070960, databe: https://data.be/en/company/0475070960, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0475070960&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0475070960, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=475070960, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0475070960, kbodata: http://data.kbodata.be/organisation/0475_070_960, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0475070960, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0475070960, opencorporates: https://opencorporates.com/companies/be/0475070960, opencorporatesapi: https://api.opencorporates.com/companies/be/0475070960, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0475070960, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0475070960, trendstop: http://trendstop.knack.be/en/detail/0475070960, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0475070960",35,n.b.,2022.0
STRAUMANN,"Belgicastraat 3, 1930 Zaventem, Belgium","46460, 46460, 51460, 51460",475919018,2001-10-22,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=475919018, databe: https://data.be/en/company/0475919018, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0475919018&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0475919018, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=475919018, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0475919018, kbodata: http://data.kbodata.be/organisation/0475_919_018, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0475919018, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0475919018, opencorporates: https://opencorporates.com/companies/be/0475919018, opencorporatesapi: https://api.opencorporates.com/companies/be/0475919018, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0475919018, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0475919018, trendstop: http://trendstop.knack.be/en/detail/0475919018, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0475919018",29,n.b.,2022.0
GRACOPA,"Antoine Dansaertstraat 108, 1000 Brussel, Belgium","46460, 51460",479314810,2003-01-20,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=479314810, databe: https://data.be/en/company/0479314810, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0479314810&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0479314810, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=479314810, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0479314810, kbodata: http://data.kbodata.be/organisation/0479_314_810, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0479314810, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0479314810, opencorporates: https://opencorporates.com/companies/be/0479314810, opencorporatesapi: https://api.opencorporates.com/companies/be/0479314810, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0479314810, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0479314810, trendstop: http://trendstop.knack.be/en/detail/0479314810, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0479314810",n.b.,n.b.,2022.0
AT-MEDICALS,No result,No activities found,No ID,No Start Date,No See Also Info,3,n.b.,2022.0
IC PHARMA,"Congresstraat 35, 1000 Brussel, Belgium","46460, 46460",505707124,2014-11-26,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=505707124, databe: https://data.be/en/company/0505707124, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0505707124&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0505707124, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=505707124, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0505707124, kbodata: http://data.kbodata.be/organisation/0505_707_124, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0505707124, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0505707124, opencorporates: https://opencorporates.com/companies/be/0505707124, opencorporatesapi: https://api.opencorporates.com/companies/be/0505707124, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0505707124, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0505707124, trendstop: http://trendstop.knack.be/en/detail/0505707124, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0505707124",3,n.b.,2023.0
SASMAR PHARMACEUTICALS,"Terhulpsesteenweg 187, 1170 Watermaal-Bosvoorde, Belgium","46460, 46460, 21100",507657022,2014-12-22,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=507657022, databe: https://data.be/en/company/0507657022, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0507657022&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0507657022, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=507657022, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0507657022, kbodata: http://data.kbodata.be/organisation/0507_657_022, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0507657022, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0507657022, opencorporates: https://opencorporates.com/companies/be/0507657022, opencorporatesapi: https://api.opencorporates.com/companies/be/0507657022, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0507657022, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0507657022, trendstop: http://trendstop.knack.be/en/detail/0507657022, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0507657022",n.b.,n.b.,2022.0
MINTT,"Louizalaan 251, 1050 Elsene, Belgium","62010, 46460",544636885,2014-01-22,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=544636885, databe: https://data.be/en/company/0544636885, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0544636885&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0544636885, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=544636885, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0544636885, kbodata: http://data.kbodata.be/organisation/0544_636_885, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0544636885, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0544636885, opencorporates: https://opencorporates.com/companies/be/0544636885, opencorporatesapi: https://api.opencorporates.com/companies/be/0544636885, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0544636885, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0544636885, trendstop: http://trendstop.knack.be/en/detail/0544636885, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0544636885",17,n.b.,2022.0
TROMP MEDICAL,"Excelsiorlaan 33, 1930 Zaventem, Belgium","46460, 46460",644896976,2015-12-28,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=644896976, databe: https://data.be/en/company/0644896976, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0644896976&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0644896976, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=644896976, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0644896976, kbodata: http://data.kbodata.be/organisation/0644_896_976, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0644896976, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0644896976, opencorporates: https://opencorporates.com/companies/be/0644896976, opencorporatesapi: https://api.opencorporates.com/companies/be/0644896976, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0644896976, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0644896976, trendstop: http://trendstop.knack.be/en/detail/0644896976, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0644896976",16,n.b.,2022.0
D.L.H.,"Duffelsesteenweg 46, 2860 Sint-Katelijne-Waver, Belgium","46460, 46460, 46350, 46392, 47740, 56301",653774555,2016-05-03,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=653774555, databe: https://data.be/en/company/0653774555, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0653774555&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0653774555, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=653774555, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0653774555, kbodata: http://data.kbodata.be/organisation/0653_774_555, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0653774555, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0653774555, opencorporates: https://opencorporates.com/companies/be/0653774555, opencorporatesapi: https://api.opencorporates.com/companies/be/0653774555, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0653774555, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0653774555, trendstop: http://trendstop.knack.be/en/detail/0653774555, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0653774555",n.b.,n.b.,2022.0
KAPCARE,"Vorstlaan 36, 1170 Watermaal-Bosvoorde, Belgium","46460, 46460",680977810,2017-09-13,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=680977810, databe: https://data.be/en/company/0680977810, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0680977810&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0680977810, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=680977810, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0680977810, kbodata: http://data.kbodata.be/organisation/0680_977_810, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0680977810, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0680977810, opencorporates: https://opencorporates.com/companies/be/0680977810, opencorporatesapi: https://api.opencorporates.com/companies/be/0680977810, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0680977810, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0680977810, trendstop: http://trendstop.knack.be/en/detail/0680977810, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0680977810",13,n.b.,2022.0
