Company Name,Full Address,Latitude,Longitude,Street,Number,Postal Code,City,Country,Activities,NACE Descriptions,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year,Sector,LEVENSDUURVERLENGING,LEVENSDUURVERLENGING urls,MATERIALENGEBRUIK,MATERIALENGEBRUIK urls,ECODESIGN,ECODESIGN urls
B.H.I. DENTAL,"Waterjufferstraat 2, 2300 Turnhout, Belgium",51.3146543,4.9589164,Waterjufferstraat,2,2300,Turnhout,Belgium,"46460, 46460",Wholesale trade of pharmaceutical goods; Wholesale trade of pharmaceutical goods,420717011,1980-09-08,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=420717011, databe: https://data.be/en/company/0420717011, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0420717011&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0420717011, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=420717011, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0420717011, kbodata: http://data.kbodata.be/organisation/0420_717_011, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0420717011, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0420717011, opencorporates: https://opencorporates.com/companies/be/0420717011, opencorporatesapi: https://api.opencorporates.com/companies/be/0420717011, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0420717011, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0420717011, trendstop: http://trendstop.knack.be/en/detail/0420717011, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0420717011",n.b.,3290.645,2022.0,ME_WSale_Farma,,,,,,
FORLAB,"Lensstraat 20, 1050 Elsene, Belgium",50.82710230000001,4.3657382,Lensstraat,20,1050,Elsene,Belgium,"46460, 46460",Wholesale trade of pharmaceutical goods; Wholesale trade of pharmaceutical goods,423153392,1982-10-26,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=423153392, databe: https://data.be/en/company/0423153392, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0423153392&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0423153392, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=423153392, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0423153392, kbodata: http://data.kbodata.be/organisation/0423_153_392, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0423153392, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0423153392, opencorporates: https://opencorporates.com/companies/be/0423153392, opencorporatesapi: https://api.opencorporates.com/companies/be/0423153392, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0423153392, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0423153392, trendstop: http://trendstop.knack.be/en/detail/0423153392, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0423153392",2,1714.859,2022.0,ME_WSale_Farma,,,,,,
ENZO LIFE SCIENCES,"Louizalaan 65, 1050 Elsene, Belgium",50.8329568,4.357461199999999,Louizalaan,65,1050,Elsene,Belgium,"46460, 46460, 46190, 46900, 47789, 95290",Wholesale trade of pharmaceutical goods; Wholesale trade of pharmaceutical goods; Commission trade of miscellaneous products; Non-specialised wholesale trade; Other retail trade of new goods in specialised stores n.e.c.; Repair of other personal and household goods,459284211,1996-11-25,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=459284211, databe: https://data.be/en/company/0459284211, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0459284211&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0459284211, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=459284211, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0459284211, kbodata: http://data.kbodata.be/organisation/0459_284_211, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0459284211, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0459284211, opencorporates: https://opencorporates.com/companies/be/0459284211, opencorporatesapi: https://api.opencorporates.com/companies/be/0459284211, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0459284211, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0459284211, trendstop: http://trendstop.knack.be/en/detail/0459284211, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0459284211",1,1329.915,2023.0,ME_WSale_Farma,ENZO LIFE SCIENCES zet zich in voor MATERIALENGEBRUIK omdat het bedrijf betrokken is bij onderzoek naar de reproductieve fysiologie van Afrikaanse cichliden en het testen van water en cyanobacteriële supplementen op microcystines.,"https://www.enzo.com/product/microcystin-yr/, https://www.enzo.com/product/progesterone-elisa-kit-2/","ENZO LIFE SCIENCES zet zich in voor LEVENSDUURVERLENGING omdat het bedrijf betrokken is bij onderzoek naar de gender-dimorfe regulatie van skeletspierproteïnen in diabetische ratten. Dit onderzoek, uitgevoerd door M. Choi et al., betrof het gebruik van Enzo Life Sciences' enzyme immunoassay (EIA) met behulp van ratplasma. Het bedrijf speelt dus een rol in het bevorderen van kennis over diabetes en mogelijke behandelingen, wat kan bijdragen aan het verbeteren van de levensduur en kwaliteit van leven van mensen met",https://www.enzo.com/product/17%CE%B2-estradiol-high-sensitivity-elisa-kit/,"ENZO LIFE SCIENCES zet zich in voor ECODESIGN omdat het bedrijf een breed scala aan antilichamen en kits aanbiedt voor onderzoek naar hormonen zoals 17β-Estradiol, Estrone, Estriol en DHT. Deze producten zijn van cruciaal belang voor laboratoria die zich bezighouden met het testen van hormoonspiegels en het begrijpen van hormonale processen. ENZO LIFE SCIENCES levert producten met een hoge gevoeligheid en nauwkeurigheid, waardoor onderzoekers in staat zijn om betrouwbare resultaten te verkrijgen. Het bedrijf moedigt du",https://www.enzo.com/product/17%CE%B2-estradiol-high-sensitivity-elisa-kit/
SISSEL BENELUX,"Grijpenlaan 23, 3300 Tienen, Belgium",50.8067238,4.914985499999999,Grijpenlaan,23,3300,Tienen,Belgium,46460,Wholesale trade of pharmaceutical goods,451206881,1993-10-18,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=451206881, databe: https://data.be/en/company/0451206881, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0451206881&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0451206881, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=451206881, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0451206881, kbodata: http://data.kbodata.be/organisation/0451_206_881, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0451206881, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0451206881, opencorporates: https://opencorporates.com/companies/be/0451206881, opencorporatesapi: https://api.opencorporates.com/companies/be/0451206881, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0451206881, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0451206881, trendstop: http://trendstop.knack.be/en/detail/0451206881, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0451206881",n.b.,740.061,2022.0,ME_WSale_Farma,,,,,,
IDB BELGIE,"Medialaan 40, 1800 Vilvoorde, Belgium",50.915143,4.3975408,Medialaan,40,1800,Vilvoorde,Belgium,"46460, 46460, 77295",Wholesale trade of pharmaceutical goods; Wholesale trade of pharmaceutical goods; Rental and leasing of medical and paramedical equipment,873993457,2005-05-23,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=873993457, databe: https://data.be/en/company/0873993457, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0873993457&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0873993457, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=873993457, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0873993457, kbodata: http://data.kbodata.be/organisation/0873_993_457, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0873993457, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0873993457, opencorporates: https://opencorporates.com/companies/be/0873993457, opencorporatesapi: https://api.opencorporates.com/companies/be/0873993457, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0873993457, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0873993457, trendstop: http://trendstop.knack.be/en/detail/0873993457, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0873993457",n.b.,250.711,2022.0,ME_WSale_Farma,,,,,,
ETABLISSEMENTS MEDI-LABO,"Scheutlaan 194, 1070 Anderlecht, Belgium",50.8448441,4.3107236,Scheutlaan,194,1070,Anderlecht,Belgium,46460,Wholesale trade of pharmaceutical goods,403023023,1968-01-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403023023, databe: https://data.be/en/company/0403023023, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403023023&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403023023, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403023023, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403023023, kbodata: http://data.kbodata.be/organisation/0403_023_023, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403023023, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403023023, opencorporates: https://opencorporates.com/companies/be/0403023023, opencorporatesapi: https://api.opencorporates.com/companies/be/0403023023, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403023023, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403023023, trendstop: http://trendstop.knack.be/en/detail/0403023023, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403023023",n.b.,n.b.,2023.0,ME_WSale_Farma,,,,,,
SYNTEX,"Dantestraat 75, 1070 Anderlecht, Belgium",50.8328825,4.3196328,Dantestraat,75,1070,Anderlecht,Belgium,,No NACE codes,403089042,1962-08-09,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403089042, databe: https://data.be/en/company/0403089042, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403089042&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403089042, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403089042, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403089042, kbodata: http://data.kbodata.be/organisation/0403_089_042, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403089042, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403089042, opencorporates: https://opencorporates.com/companies/be/0403089042, opencorporatesapi: https://api.opencorporates.com/companies/be/0403089042, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403089042, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403089042, trendstop: http://trendstop.knack.be/en/detail/0403089042, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403089042",n.b.,0,1999.0,ME_WSale_Farma,SYNTEX zet zich in voor MATERIALENGEBRUIK omdat het bedrijf betrokken is bij de transformatie van de mode-industrie naar een duurzame en circulaire toekomst. SYNTEX werkt samen met partners zoals CuRe Technology om bij te dragen aan de recyclage van textiel en de ontwikkeling van nieuwe vezelrecyclingstechnologie. Deze inzet voor recycling draagt bij aan een circulaire economie en stimuleert het gebruik van gerecyclede materialen in de mode-industrie.,"https://www.just-style.com/news/good-fashion-funds-us4-5m-loan-has-financial-eco-social-impact/, https://fashionforgood.com/our_news/good-fashion-funds-first-investment-demonstrates-impact/, https://www.linkedin.com/posts/aym-syntex-limited_aym-aymsyntex-syntheticyarns-activity-7117005804553011202-OuZk?trk=public_profile_like_view, https://pratibhasyntex.com/, https://www.linkedin.com/posts/aym-syntex-limited_aymsyntex-sustainable-sustainableproducts-activity-7055397374789058560-DrCX?trk=public_profile_like_view, https://www.indiantextilemagazine.in/pratibha-syntex-focus-on-product-innovation-and-sustainable-manufacturing/","SYNTEX zet zich in voor LEVENSDUURVERLENGING omdat het bedrijf betrokken is bij het onderzoek naar thermische warmteterugwinning in de mode-industrie, waarbij kleding die besmet is met schimmel, vocht of anderszins niet opnieuw te gebruiken of te recyclen is, wordt hergebruikt.",https://www.linkedin.com/posts/aym-syntex-limited_aym-aymsyntex-syntheticyarns-activity-7117005804553011202-OuZk?trk=public_profile_like_view,,
UNIPHAR,"Antoine Dansaertstraat 1, 1000 Brussel, Belgium",50.8491469,4.3479889,Antoine Dansaertstraat,1,1000,Brussel,Belgium,"47730, 46460",Retail trade of pharmaceutical products in specialised stores; Wholesale trade of pharmaceutical goods,403095079,1968-01-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403095079, databe: https://data.be/en/company/0403095079, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403095079&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403095079, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403095079, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403095079, kbodata: http://data.kbodata.be/organisation/0403_095_079, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403095079, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403095079, opencorporates: https://opencorporates.com/companies/be/0403095079, opencorporatesapi: https://api.opencorporates.com/companies/be/0403095079, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403095079, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403095079, trendstop: http://trendstop.knack.be/en/detail/0403095079, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403095079",1,n.b.,2022.0,ME_WSale_Farma,"UNIPHAR zet zich in voor MATERIALENGEBRUIK omdat zij op al hun locaties voortdurend manieren onderzoeken om afval te verminderen, hergebruiken en recyclen. Ze zijn sinds 1999 lid van Repak en leveren aanzienlijke inspanningen binnen het bedrijf om afval te verminderen.","https://www.linkedin.com/posts/uniphargroup_sustainability-uniphar-100milliontreesproject-activity-7150223106698125313-_Zxp, https://www.uniphar.ie/static/sustainability/environmental-sustainability/","UNIPHAR zet zich in voor LEVENSDUURVERLENGING omdat het bedrijf actief bezig is met het beheren van gevaarlijk afval en het verkennen van manieren om afval te verminderen, hergebruiken en recyclen. Het bedrijf is ook betrokken bij de ontwikkeling van IoT-apparaten zoals het #GANDHVEDH (Odour Monitoring Device) om de hygiënenormen te verbeteren.","https://www.linkedin.com/posts/uniphargroup_sustainability-uniphar-100milliontreesproject-activity-7150223106698125313-_Zxp, https://www.uniphar.ie/static/sustainability/environmental-sustainability/","UNIPHAR zet zich in voor ECODESIGN omdat het bedrijf een belangrijke rol speelt bij het bevorderen van milieuvriendelijke praktijken in de samenleving, gericht op een duurzame toekomst. Dit omvat onder andere het integreren van schone energieopwekking door de transformatie van traditionele trainingsapparatuur op openbare plaatsen, het benadrukken van de noodzaak van een onmiddellijk verbod op ontbossing en het implementeren van ed.",https://www.linkedin.com/posts/uniphargroup_sustainability-uniphar-100milliontreesproject-activity-7150223106698125313-_Zxp
WOLF-SAFCO,"Eikenlaan 41, 3090 Overijse, Belgium",50.7834338,4.477596699999999,Eikenlaan,41,3090,Overijse,Belgium,"46460, 46460",Wholesale trade of pharmaceutical goods; Wholesale trade of pharmaceutical goods,403097257,1952-10-13,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403097257, databe: https://data.be/en/company/0403097257, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403097257&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403097257, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403097257, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403097257, kbodata: http://data.kbodata.be/organisation/0403_097_257, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403097257, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403097257, opencorporates: https://opencorporates.com/companies/be/0403097257, opencorporatesapi: https://api.opencorporates.com/companies/be/0403097257, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403097257, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403097257, trendstop: http://trendstop.knack.be/en/detail/0403097257, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403097257",n.b.,n.b.,2022.0,ME_WSale_Farma,,,,,,
ORTHOPAEDIN,"Sint-Rochusstraat 28, 2100 Antwerpen, Belgium",51.2066481,4.4649789,Sint-Rochusstraat,28,2100,Antwerpen,Belgium,"32500, 46460",Manufacture of medical and dental instruments and supplies; Wholesale trade of pharmaceutical goods,403782987,1968-01-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403782987, databe: https://data.be/en/company/0403782987, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403782987&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403782987, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403782987, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403782987, kbodata: http://data.kbodata.be/organisation/0403_782_987, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403782987, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403782987, opencorporates: https://opencorporates.com/companies/be/0403782987, opencorporatesapi: https://api.opencorporates.com/companies/be/0403782987, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403782987, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403782987, trendstop: http://trendstop.knack.be/en/detail/0403782987, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403782987",2,n.b.,2022.0,ME_WSale_Farma,,,"ORTHOPAEDIN zet zich in voor LEVENSDUURVERLENGING omdat het bedrijf bijdraagt aan de duurzaamheid in de gezondheidszorg, zoals het verminderen van de carbon footprint van chirurgische ingrepen en het bevorderen van duurzaamheid binnen de orthopedische sector.","https://jdc.jefferson.edu/bone_bulletin/vol1/iss1/11/, https://app.medall.org/event-listings/bota-oruk-sustainability-in-orthopaedic-surgery-conference-2023",,
LIPHA,"Brusselsesteenweg 288, 3090 Overijse, Belgium",50.7804511,4.516125,Brusselsesteenweg,288,3090,Overijse,Belgium,,No NACE codes,41998565,1979-12-06,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=419985650, databe: https://data.be/en/company/0419985650, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0419985650&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0419985650, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=419985650, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0419985650, kbodata: http://data.kbodata.be/organisation/0419_985_650, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0419985650, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0419985650, opencorporates: https://opencorporates.com/companies/be/0419985650, opencorporatesapi: https://api.opencorporates.com/companies/be/0419985650, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0419985650, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0419985650, trendstop: http://trendstop.knack.be/en/detail/0419985650, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0419985650",n.b.,0,1998.0,ME_WSale_Farma,"LIPHA zet zich in voor MATERIALENGEBRUIK omdat het bedrijf Generation First Strike, een innovatieve rodenticide, produceert. Dit product is effectief tegen muizen en ratten en draagt bij aan een duurzame aanpak in ongediertebestrijding. Daarnaast werkt LIPHA aan het aanpakken van de klimaatimpact van de luchtvaartindustrie, en promoot het regeneratief toerisme en duurzaam reizen.","https://www.linkedin.com/posts/felipekoch_lsf2023-lsf2023-imaginary-activity-7124756564023889920-jVTb?trk=public_profile, https://gazellesports.com/products/original-ecostretch-multifunctional-neckwear-lipha-multi, https://www.nexles.com/au/lipha-tech-rodenticide-generation-first-strike-5-5-kg.html, https://www.merckgroup.com/en/expertise/general-medicine/diabetes/diabetes-a-new-century.html, https://clri-ltc.ca/2021/09/lipha-students/",LIPHA zet zich in voor LEVENSDUURVERLENGING omdat het bedrijf een belangrijke rol speelt in het bevorderen van Slow Travel en het verminderen van de CO2-uitstoot door medewerkers naar evenementen te laten reizen zonder het vliegtuig te nemen.,https://www.linkedin.com/posts/felipekoch_lsf2023-lsf2023-imaginary-activity-7124756564023889920-jVTb?trk=public_profile,,
BARETTE,"Waterloose Steenweg 648, 1050 Elsene, Belgium",50.8173952,4.3660853,Waterloose Steenweg,648,1050,Elsene,Belgium,"46460, 46460, 47740, 68311","Wholesale trade of pharmaceutical goods; Wholesale trade of pharmaceutical goods; Retail trade of medical and orthopaedic goods in specialised stores; Intermediation in the purchase, trade and rental of real estate on behalf of third parties",420122242,1980-02-06,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=420122242, databe: https://data.be/en/company/0420122242, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0420122242&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0420122242, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=420122242, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0420122242, kbodata: http://data.kbodata.be/organisation/0420_122_242, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0420122242, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0420122242, opencorporates: https://opencorporates.com/companies/be/0420122242, opencorporatesapi: https://api.opencorporates.com/companies/be/0420122242, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0420122242, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0420122242, trendstop: http://trendstop.knack.be/en/detail/0420122242, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0420122242",2,n.b.,2022.0,ME_WSale_Farma,,,,,,
