Company Name,Full Address,Activities,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year
C.C.M. PHARMA,"Brabants Dal 15, 1780 Wemmel, Belgium","46460, 73200, 51460, 74131",475754613,2001-10-02,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=475754613, databe: https://data.be/en/company/0475754613, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0475754613&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0475754613, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=475754613, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0475754613, kbodata: http://data.kbodata.be/organisation/0475_754_613, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0475754613, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0475754613, opencorporates: https://opencorporates.com/companies/be/0475754613, opencorporatesapi: https://api.opencorporates.com/companies/be/0475754613, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0475754613, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0475754613, trendstop: http://trendstop.knack.be/en/detail/0475754613, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0475754613",n.b.,n.b.,2022.0
OMNILABO INTERNATIONAL,"Geldenaaksebaan 464, 3001 Leuven, Belgium",,478824959,2002-11-22,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=478824959, databe: https://data.be/en/company/0478824959, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0478824959&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0478824959, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=478824959, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0478824959, kbodata: http://data.kbodata.be/organisation/0478_824_959, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0478824959, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0478824959, opencorporates: https://opencorporates.com/companies/be/0478824959, opencorporatesapi: https://api.opencorporates.com/companies/be/0478824959, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0478824959, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0478824959, trendstop: http://trendstop.knack.be/en/detail/0478824959, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0478824959",n.b.,0,2008.0
SIADOM,"Masuistraat 89, 1000 Brussel, Belgium","46460, 46319, 46510",506915466,2014-12-17,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=506915466, databe: https://data.be/en/company/0506915466, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0506915466&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0506915466, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=506915466, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0506915466, kbodata: http://data.kbodata.be/organisation/0506_915_466, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0506915466, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0506915466, opencorporates: https://opencorporates.com/companies/be/0506915466, opencorporatesapi: https://api.opencorporates.com/companies/be/0506915466, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0506915466, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0506915466, trendstop: http://trendstop.knack.be/en/detail/0506915466, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0506915466",n.b.,n.b.,2022.0
ID3 MEDICAL,"Keizer Karellaan 584, 1082 Sint-Agatha-Berchem, Belgium","74909, 46460, 47740, 68100, 68201",541834476,2013-11-13,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=541834476, databe: https://data.be/en/company/0541834476, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0541834476&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0541834476, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=541834476, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0541834476, kbodata: http://data.kbodata.be/organisation/0541_834_476, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0541834476, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0541834476, opencorporates: https://opencorporates.com/companies/be/0541834476, opencorporatesapi: https://api.opencorporates.com/companies/be/0541834476, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0541834476, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0541834476, trendstop: http://trendstop.knack.be/en/detail/0541834476, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0541834476",3,n.b.,2022.0
AXON LAB,"Jan Mommaertslaan 20, 1831 Machelen (Brab.), Belgium","46460, 46460",546789493,2014-02-20,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=546789493, databe: https://data.be/en/company/0546789493, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0546789493&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0546789493, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=546789493, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0546789493, kbodata: http://data.kbodata.be/organisation/0546_789_493, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0546789493, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0546789493, opencorporates: https://opencorporates.com/companies/be/0546789493, opencorporatesapi: https://api.opencorporates.com/companies/be/0546789493, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0546789493, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0546789493, trendstop: http://trendstop.knack.be/en/detail/0546789493, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0546789493",4,n.b.,2022.0
KUULO,"Bergstraat 24, 2220 Heist-op-den-Berg, Belgium","46460, 47740",554698953,2014-06-20,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=554698953, databe: https://data.be/en/company/0554698953, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0554698953&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0554698953, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=554698953, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0554698953, kbodata: http://data.kbodata.be/organisation/0554_698_953, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0554698953, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0554698953, opencorporates: https://opencorporates.com/companies/be/0554698953, opencorporatesapi: https://api.opencorporates.com/companies/be/0554698953, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0554698953, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0554698953, trendstop: http://trendstop.knack.be/en/detail/0554698953, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0554698953",n.b.,n.b.,2022.0
THREAD & LIFT,"Veldkapelgaarde 30, 1200 Sint-Lambrechts-Woluwe, Belgium","46460, 46460",556976077,2014-07-31,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=556976077, databe: https://data.be/en/company/0556976077, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0556976077&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0556976077, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=556976077, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0556976077, kbodata: http://data.kbodata.be/organisation/0556_976_077, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0556976077, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0556976077, opencorporates: https://opencorporates.com/companies/be/0556976077, opencorporatesapi: https://api.opencorporates.com/companies/be/0556976077, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0556976077, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0556976077, trendstop: http://trendstop.knack.be/en/detail/0556976077, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0556976077",4,n.b.,2022.0
MEDITOR BENELUX,"Koloniënstraat 11, 1000 Brussel, Belgium","46460, 47740, 64200, 70220",567622521,2014-11-05,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=567622521, databe: https://data.be/en/company/0567622521, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0567622521&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0567622521, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=567622521, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0567622521, kbodata: http://data.kbodata.be/organisation/0567_622_521, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0567622521, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0567622521, opencorporates: https://opencorporates.com/companies/be/0567622521, opencorporatesapi: https://api.opencorporates.com/companies/be/0567622521, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0567622521, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0567622521, trendstop: http://trendstop.knack.be/en/detail/0567622521, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0567622521",n.b.,n.b.,2022.0
R&B PRESTIGE IMPORT-EXPORT,"Haachtsesteenweg 194-196, 1030 Schaarbeek, Belgium","46460, 46460, 46190",632802165,2015-06-26,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=632802165, databe: https://data.be/en/company/0632802165, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0632802165&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0632802165, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=632802165, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0632802165, kbodata: http://data.kbodata.be/organisation/0632_802_165, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0632802165, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0632802165, opencorporates: https://opencorporates.com/companies/be/0632802165, opencorporatesapi: https://api.opencorporates.com/companies/be/0632802165, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0632802165, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0632802165, trendstop: http://trendstop.knack.be/en/detail/0632802165, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0632802165",3,n.b.,2022.0
DYNAPHAR TRADE,"De Frélaan 269, 1180 Ukkel, Belgium","85592, 46460, 47730",642891848,2015-11-16,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=642891848, databe: https://data.be/en/company/0642891848, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0642891848&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0642891848, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=642891848, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0642891848, kbodata: http://data.kbodata.be/organisation/0642_891_848, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0642891848, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0642891848, opencorporates: https://opencorporates.com/companies/be/0642891848, opencorporatesapi: https://api.opencorporates.com/companies/be/0642891848, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0642891848, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0642891848, trendstop: http://trendstop.knack.be/en/detail/0642891848, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0642891848",3,n.b.,2022.0
MED INSPIRE,"Jean de Bolognelaan 16, 1020 Brussel, Belgium",46460,657885672,2016-06-30,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=657885672, databe: https://data.be/en/company/0657885672, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0657885672&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0657885672, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=657885672, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0657885672, kbodata: http://data.kbodata.be/organisation/0657_885_672, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0657885672, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0657885672, opencorporates: https://opencorporates.com/companies/be/0657885672, opencorporatesapi: https://api.opencorporates.com/companies/be/0657885672, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0657885672, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0657885672, trendstop: http://trendstop.knack.be/en/detail/0657885672, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0657885672",n.b.,n.b.,2022.0
IRIS IMPORT & EXPORT,"Verbiststraat 12, 1210 Sint-Joost-ten-Node, Belgium","47716, 46460, 46419, 46492, 46660",658785101,2016-07-06,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=658785101, databe: https://data.be/en/company/0658785101, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0658785101&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0658785101, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=658785101, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0658785101, kbodata: http://data.kbodata.be/organisation/0658_785_101, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0658785101, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0658785101, opencorporates: https://opencorporates.com/companies/be/0658785101, opencorporatesapi: https://api.opencorporates.com/companies/be/0658785101, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0658785101, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0658785101, trendstop: http://trendstop.knack.be/en/detail/0658785101, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0658785101",n.b.,n.b.,2020.0
MARK SCHNEIDER,"Sint-Michielslaan 65/6, 1040 Etterbeek, Belgium","46460, 46180, 46450",675754557,2017-05-16,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=675754557, databe: https://data.be/en/company/0675754557, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0675754557&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0675754557, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=675754557, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0675754557, kbodata: http://data.kbodata.be/organisation/0675_754_557, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0675754557, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0675754557, opencorporates: https://opencorporates.com/companies/be/0675754557, opencorporatesapi: https://api.opencorporates.com/companies/be/0675754557, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0675754557, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0675754557, trendstop: http://trendstop.knack.be/en/detail/0675754557, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0675754557",n.b.,n.b.,2022.0
OCTAPHARMA (IP),"Researchdreef 65, 1070 Anderlecht, Belgium",,675901443,2017-05-22,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=675901443, databe: https://data.be/en/company/0675901443, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0675901443&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0675901443, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=675901443, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0675901443, kbodata: http://data.kbodata.be/organisation/0675_901_443, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0675901443, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0675901443, opencorporates: https://opencorporates.com/companies/be/0675901443, opencorporatesapi: https://api.opencorporates.com/companies/be/0675901443, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0675901443, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0675901443, trendstop: http://trendstop.knack.be/en/detail/0675901443, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0675901443",n.b.,n.b.,2022.0
YPSOMED,"Researchdreef 12, 1070 Anderlecht, Belgium","46460, 46460, 46150",681676705,2017-09-22,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=681676705, databe: https://data.be/en/company/0681676705, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0681676705&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0681676705, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=681676705, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0681676705, kbodata: http://data.kbodata.be/organisation/0681_676_705, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0681676705, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0681676705, opencorporates: https://opencorporates.com/companies/be/0681676705, opencorporatesapi: https://api.opencorporates.com/companies/be/0681676705, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0681676705, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0681676705, trendstop: http://trendstop.knack.be/en/detail/0681676705, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0681676705",2,n.b.,2022.0
B&S SERVICES,"Baalsesteenweg 20, 3130 Begijnendijk, Belgium","46460, 47740, 68100, 82990",682753306,2017-10-10,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=682753306, databe: https://data.be/en/company/0682753306, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0682753306&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0682753306, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=682753306, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0682753306, kbodata: http://data.kbodata.be/organisation/0682_753_306, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0682753306, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0682753306, opencorporates: https://opencorporates.com/companies/be/0682753306, opencorporatesapi: https://api.opencorporates.com/companies/be/0682753306, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0682753306, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0682753306, trendstop: http://trendstop.knack.be/en/detail/0682753306, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0682753306",n.b.,n.b.,2022.0
MEDA BRIGHT,"Belliardstraat 40, 1040 Brussel, Belgium","46460, 46460, 47730, 70220",705993912,2018-09-28,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=705993912, databe: https://data.be/en/company/0705993912, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0705993912&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0705993912, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=705993912, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0705993912, kbodata: http://data.kbodata.be/organisation/0705_993_912, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0705993912, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0705993912, opencorporates: https://opencorporates.com/companies/be/0705993912, opencorporatesapi: https://api.opencorporates.com/companies/be/0705993912, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0705993912, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0705993912, trendstop: http://trendstop.knack.be/en/detail/0705993912, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0705993912",1,n.b.,2022.0
URSERVICES,"Opzichterstraat 40, 1080 Sint-Jans-Molenbeek, Belgium","46460, 46460, 47740",712759364,2018-10-31,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=712759364, databe: https://data.be/en/company/0712759364, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0712759364&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0712759364, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=712759364, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0712759364, kbodata: http://data.kbodata.be/organisation/0712_759_364, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0712759364, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0712759364, opencorporates: https://opencorporates.com/companies/be/0712759364, opencorporatesapi: https://api.opencorporates.com/companies/be/0712759364, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0712759364, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0712759364, trendstop: http://trendstop.knack.be/en/detail/0712759364, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0712759364",n.b.,n.b.,2022.0
ENDOCEUTICS,"Belliardstraat 40, 1040 Brussel, Belgium",82990,715565040,2018-12-06,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=715565040, databe: https://data.be/en/company/0715565040, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0715565040&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0715565040, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=715565040, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0715565040, kbodata: http://data.kbodata.be/organisation/0715_565_040, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0715565040, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0715565040, opencorporates: https://opencorporates.com/companies/be/0715565040, opencorporatesapi: https://api.opencorporates.com/companies/be/0715565040, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0715565040, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0715565040, trendstop: http://trendstop.knack.be/en/detail/0715565040, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0715565040",n.b.,n.b.,2022.0
GREEN GROWN RETAIL STORES,No result,No activities found,No ID,No Start Date,No See Also Info,3,n.b.,2023.0
